Date,IUCR,Latitude,Longitude
2016-01-03 22:30:00,2027,41.878028065,-87.721652966
2016-01-03 22:30:00,1310,41.703074707,-87.612432284
2016-01-03 22:30:00,0610,41.86627575,-87.717278673
2016-01-03 22:30:00,1320,41.791534766,-87.714082133
2016-01-03 22:30:00,0820,41.922347745,-87.696456264
2016-01-03 22:30:00,1320,41.845691143,-87.620078491
2016-01-03 22:29:00,4387,41.86549136,-87.771976968
2016-01-03 22:25:00,0820,41.940060553,-87.754283632
2016-01-03 22:15:00,0920,41.928774359,-87.749564259
2016-01-03 22:15:00,031A,41.747682356,-87.65366146
2016-01-03 22:10:00,1310,41.871089003,-87.736475205
2016-01-03 22:10:00,0520,41.94104358,-87.706830218
2016-01-03 22:08:00,1210,41.747170897,-87.605119541
2016-01-03 22:08:00,2022,41.931780735,-87.727593069
2016-01-03 22:06:00,1330,41.81032229,-87.739577968
2016-01-03 22:00:00,0820,41.854929471,-87.705344156
2016-01-03 22:00:00,0890,41.892017399,-87.624165306
2016-01-03 22:00:00,0920,41.739229389,-87.594880321
2016-01-03 22:00:00,0281,41.765907195,-87.595806104
2016-01-03 22:00:00,0486,41.793588177,-87.632974386
2016-01-03 22:00:00,0340,41.851684817,-87.713252718
2016-01-03 22:00:00,0820,41.701611044,-87.698829557
2016-01-03 22:00:00,0810,41.795732885,-87.631858191
2016-01-03 22:00:00,1544,41.840129241,-87.71589646
2016-01-03 22:00:00,1121,41.867558356,-87.657918594
2016-01-03 21:57:00,031A,41.685390419,-87.616407874
2016-01-03 21:51:00,0560,41.945863902,-87.767912706
2016-01-03 21:50:00,1320,41.830250714,-87.686626451
2016-01-03 21:50:00,0486,41.752720443,-87.579674318
2016-01-03 21:50:00,1310,41.849021345,-87.718582048
2016-01-03 21:48:00,2023,41.89684438,-87.691802523
2016-01-03 21:45:00,0460,41.788912058,-87.740776637
2016-01-03 21:45:00,0920,41.793192941,-87.663331471
2016-01-03 21:39:00,1310,41.776724154,-87.687234143
2016-01-03 21:35:00,0460,41.656450254,-87.610537295
2016-01-03 21:28:00,0560,41.705677782,-87.600944364
2016-01-03 21:24:00,0460,41.747204072,-87.577118724
2016-01-03 21:20:00,0486,41.754235842,-87.647211724
2016-01-03 21:20:00,0460,41.705677782,-87.600944364
2016-01-03 21:20:00,1305,41.779153403,-87.65449147
2016-01-03 21:20:00,1330,41.962650054,-87.767312069
2016-01-03 21:20:00,0486,41.801664003,-87.641024868
2016-01-03 21:16:00,0486,41.792361522,-87.61916287
2016-01-03 21:15:00,0486,41.852840961,-87.626459189
2016-01-03 21:15:00,0486,41.89221171,-87.680533029
2016-01-03 21:11:00,141C,41.763878968,-87.65408069
2016-01-03 21:05:00,0486,41.867260945,-87.714218314
2016-01-03 21:02:00,2825,41.846470482,-87.693693358
2016-01-03 21:00:00,0820,41.747750762,-87.665797685
2016-01-03 21:00:00,1320,41.843879386,-87.620432585
2016-01-03 21:00:00,0820,41.960864333,-87.654569983
2016-01-03 21:00:00,1320,41.863650183,-87.72876889
2016-01-03 21:00:00,0486,41.892103295,-87.687567506
2016-01-03 21:00:00,0910,41.744979568,-87.626877715
2016-01-03 21:00:00,0910,41.927865372,-87.749976778
2016-01-03 21:00:00,2820,41.734404191,-87.590513422
2016-01-03 20:55:00,1330,41.880992442,-87.704486793
2016-01-03 20:47:00,0484,41.881348623,-87.674525788
2016-01-03 20:45:00,1310,41.748859847,-87.572276688
2016-01-03 20:40:00,0910,41.736272399,-87.64413477
2016-01-03 20:40:00,1310,41.911829862,-87.774051027
2016-01-03 20:34:00,0910,41.89598506,-87.642996947
2016-01-03 20:30:00,1320,41.784109907,-87.69474988
2016-01-03 20:30:00,0860,41.930393757,-87.643713853
2016-01-03 20:30:00,0920,41.793192941,-87.663331471
2016-01-03 20:30:00,0820,41.903162458,-87.696885733
2016-01-03 20:30:00,0810,41.921595072,-87.666829147
2016-01-03 20:25:00,0486,41.88077935,-87.721428432
2016-01-03 20:24:00,0860,41.877578503,-87.629282088
2016-01-03 20:15:00,0530,41.656911096,-87.609631935
2016-01-03 20:13:00,0326,41.762148034,-87.7211017
2016-01-03 20:12:00,031A,41.797399927,-87.620914942
2016-01-03 20:11:00,0486,41.895755496,-87.754397525
2016-01-03 20:00:00,0810,41.752900582,-87.697016339
2016-01-03 20:00:00,0820,41.885435585,-87.661399054
2016-01-03 20:00:00,0820,41.961336068,-87.64989918
2016-01-03 20:00:00,2820,41.951326099,-87.76759975
2016-01-03 20:00:00,051A,41.771733351,-87.698751179
2016-01-03 20:00:00,0820,41.803755222,-87.585440024
2016-01-03 20:00:00,1152,41.803755222,-87.585440024
2016-01-03 20:00:00,0460,41.716135986,-87.597016396
2016-01-03 20:00:00,0810,41.720806344,-87.65768834
2016-01-03 20:00:00,1320,41.682482255,-87.667644177
2016-01-03 20:00:00,1310,41.764293693,-87.580176684
2016-01-03 20:00:00,2825,41.862218265,-87.639087164
2016-01-03 20:00:00,031A,41.745846138,-87.653614868
2016-01-03 20:00:00,0820,41.699994316,-87.698772213
2016-01-03 20:00:00,0320,41.794270039,-87.648204114
2016-01-03 19:57:00,031A,41.766835279,-87.623331601
2016-01-03 19:54:00,051A,41.800889813,-87.633727419
2016-01-03 19:54:00,0860,41.89200307,-87.628076963
2016-01-03 19:50:00,0497,41.915477175,-87.715725534
2016-01-03 19:50:00,4625,41.775143162,-87.684749731
2016-01-03 19:50:00,0910,41.836821196,-87.729608599
2016-01-03 19:30:00,0820,41.734070334,-87.62410657
2016-01-03 19:30:00,0486,41.88407329,-87.722102089
2016-01-03 19:30:00,1320,41.910248927,-87.773998699
2016-01-03 19:30:00,0860,41.91058325,-87.726353375
2016-01-03 19:30:00,0312,42.016969886,-87.681650621
2016-01-03 19:30:00,031A,41.993456258,-87.682365085
2016-01-03 19:30:00,0486,41.756290353,-87.565108099
2016-01-03 19:30:00,0890,41.940529177,-87.674736607
2016-01-03 19:30:00,0610,41.900484148,-87.749043273
2016-01-03 19:28:00,1570,41.772972076,-87.644610871
2016-01-03 19:15:00,1320,41.793038571,-87.741666414
2016-01-03 19:15:00,0820,41.899238336,-87.754476264
2016-01-03 19:10:00,4625,41.77261989,-87.635816357
2016-01-03 19:06:00,0460,41.720205085,-87.552428309
2016-01-03 19:03:00,1320,41.785827751,-87.733427616
2016-01-03 19:01:00,0860,41.883500187,-87.627876698
2016-01-03 19:00:00,0820,41.904040084,-87.75761779
2016-01-03 19:00:00,1150,41.85603144,-87.718815918
2016-01-03 19:00:00,1320,41.915042916,-87.652046642
2016-01-03 19:00:00,0810,41.91342252,-87.663016067
2016-01-03 19:00:00,0560,41.746036392,-87.584875372
2016-01-03 19:00:00,0820,41.840016176,-87.712231415
2016-01-03 19:00:00,1320,41.901777866,-87.711640578
2016-01-03 19:00:00,0860,41.883500187,-87.627876698
2016-01-03 18:58:00,2014,41.869554453,-87.720228444
2016-01-03 18:54:00,041A,41.897262891,-87.750758581
2016-01-03 18:54:00,1562,41.771196177,-87.572767883
2016-01-03 18:50:00,0484,41.866438916,-87.70234588
2016-01-03 18:50:00,0810,41.921606937,-87.665565006
2016-01-03 18:50:00,031A,41.968329084,-87.720006621
2016-01-03 18:50:00,0420,41.77024916,-87.615379465
2016-01-03 18:50:00,0320,41.94809912,-87.651933721
2016-01-03 18:45:00,1811,41.764073087,-87.576257224
2016-01-03 18:45:00,0860,41.977017622,-87.692447486
2016-01-03 18:45:00,0560,41.760480977,-87.689248066
2016-01-03 18:41:00,0325,41.895871827,-87.72488025
2016-01-03 18:35:00,1330,41.894898559,-87.759720016
2016-01-03 18:35:00,0820,41.850957457,-87.707662343
2016-01-03 18:30:00,0820,41.937281484,-87.649174754
2016-01-03 18:30:00,0890,41.923672617,-87.786301606
2016-01-03 18:30:00,0580,41.918692607,-87.769442311
2016-01-03 18:30:00,1360,41.908623747,-87.63012767
2016-01-03 18:30:00,0890,41.90973811,-87.737371742
2016-01-03 18:30:00,0910,41.833735126,-87.675370229
2016-01-03 18:29:00,0486,41.882894911,-87.696646239
2016-01-03 18:25:00,0820,41.879539307,-87.725630086
2016-01-03 18:18:00,0320,41.87190846,-87.701891882
2016-01-03 18:18:00,041A,41.811224525,-87.615013785
2016-01-03 18:15:00,1020,41.854660922,-87.654754409
2016-01-03 18:10:00,0560,41.872001669,-87.64138622
2016-01-03 18:10:00,502R,41.744464439,-87.565820727
2016-01-03 18:07:00,0486,41.748793106,-87.605170835
2016-01-03 18:00:00,0820,41.892507682,-87.626238686
2016-01-03 18:00:00,0910,41.843892459,-87.622098627
2016-01-03 18:00:00,0860,41.895896023,-87.677913394
2016-01-03 18:00:00,0910,41.794430355,-87.724417769
2016-01-03 18:00:00,0497,41.763210908,-87.655737173
2016-01-03 18:00:00,0910,41.94041781,-87.76537323
2016-01-03 18:00:00,0560,41.694354005,-87.663351324
2016-01-03 18:00:00,0460,41.795190083,-87.652477649
2016-01-03 18:00:00,0820,41.885803335,-87.647476744
2016-01-03 18:00:00,0810,41.908374097,-87.628796854
2016-01-03 18:00:00,0860,41.953436358,-87.746273229
2016-01-03 18:00:00,1310,41.704957075,-87.613707641
2016-01-03 18:00:00,0860,41.722476277,-87.574796951
2016-01-03 18:00:00,0810,41.979006297,-87.906463155
2016-01-03 18:00:00,0810,42.017114262,-87.68436864
2016-01-03 17:45:00,0460,41.985531497,-87.690729006
2016-01-03 17:45:00,0610,41.744013352,-87.57517377
2016-01-03 17:45:00,0910,41.862906101,-87.656858884
2016-01-03 17:45:00,2014,41.895974978,-87.713889643
2016-01-03 17:45:00,0486,41.761952631,-87.564816976
2016-01-03 17:35:00,0486,41.961686464,-87.715606723
2016-01-03 17:34:00,2024,41.874288556,-87.725441164
2016-01-03 17:33:00,2024,41.74719631,-87.602638387
2016-01-03 17:30:00,0810,41.925398449,-87.652311296
2016-01-03 17:30:00,0312,42.018270159,-87.670545733
2016-01-03 17:30:00,0460,41.856084827,-87.6418111
2016-01-03 17:30:00,031A,41.863710448,-87.715342902
2016-01-03 17:30:00,0460,41.925398449,-87.652311296
2016-01-03 17:30:00,0810,41.927542481,-87.704908115
2016-01-03 17:25:00,0530,41.88327121,-87.706183073
2016-01-03 17:25:00,031A,41.735479162,-87.653324829
2016-01-03 17:18:00,1210,41.853734592,-87.633016015
2016-01-03 17:15:00,0486,41.932865956,-87.709883424
2016-01-03 17:15:00,0820,41.779800528,-87.601656084
2016-01-03 17:15:00,0620,41.747261102,-87.725413378
2016-01-03 17:15:00,0890,41.885391315,-87.627933013
2016-01-03 17:10:00,0860,41.883500187,-87.627876698
2016-01-03 17:10:00,1330,41.731549891,-87.658077682
2016-01-03 17:05:00,0340,41.925398449,-87.652311296
2016-01-03 17:00:00,0860,41.695908161,-87.595822806
2016-01-03 17:00:00,5002,41.744452642,-87.566931163
2016-01-03 17:00:00,1305,41.774974401,-87.728781177
2016-01-03 17:00:00,1780,41.744776339,-87.607480799
2016-01-03 17:00:00,0498,41.773365641,-87.583428607
2016-01-03 17:00:00,2825,41.941960808,-87.688119579
2016-01-03 17:00:00,0810,41.812334773,-87.624542402
2016-01-03 17:00:00,1154,41.882539542,-87.627850543
2016-01-03 17:00:00,0460,41.818449384,-87.615762145
2016-01-03 17:00:00,0910,41.923786752,-87.638431125
2016-01-03 17:00:00,0810,41.715830899,-87.640635541
2016-01-03 17:00:00,1320,41.886805011,-87.644730038
2016-01-03 17:00:00,0890,41.822860928,-87.690633793
2016-01-03 16:59:00,0320,41.876914292,-87.62792343
2016-01-03 16:54:00,4388,41.786420549,-87.692768911
2016-01-03 16:50:00,0486,41.744176271,-87.660851217
2016-01-03 16:50:00,1310,41.749476996,-87.603528681
2016-01-03 16:48:00,0520,41.867658429,-87.702040178
2016-01-03 16:45:00,2820,41.768432735,-87.623376304
2016-01-03 16:45:00,0486,41.863842903,-87.722661927
2016-01-03 16:45:00,0890,41.970561368,-87.73796714
2016-01-03 16:42:00,4387,41.728802912,-87.604634627
2016-01-03 16:40:00,1121,41.827797157,-87.631434876
2016-01-03 16:35:00,1811,41.780294584,-87.664239363
2016-01-03 16:30:00,0320,41.736458248,-87.585638764
2016-01-03 16:30:00,0560,41.730341519,-87.638596608
2016-01-03 16:30:00,0460,41.658337132,-87.615156391
2016-01-03 16:30:00,0820,41.906461523,-87.76332319
2016-01-03 16:30:00,1710,41.89000579,-87.712279929
2016-01-03 16:22:00,2024,41.874216976,-87.736383684
2016-01-03 16:22:00,1345,41.916185626,-87.687376222
2016-01-03 16:20:00,0860,41.91058325,-87.726353375
2016-01-03 16:18:00,0486,41.766810062,-87.620146457
2016-01-03 16:15:00,0486,41.864691944,-87.651179057
2016-01-03 16:10:00,0320,41.775427245,-87.659252717
2016-01-03 16:05:00,1812,41.717572346,-87.647297825
2016-01-03 16:00:00,0890,41.892509386,-87.626069718
2016-01-03 16:00:00,0560,41.769044859,-87.631888748
2016-01-03 16:00:00,1320,41.73878661,-87.653418179
2016-01-03 16:00:00,0820,41.918578314,-87.636183854
2016-01-03 16:00:00,1310,41.865150213,-87.694601228
2016-01-03 16:00:00,0820,41.922347745,-87.696456264
2016-01-03 16:00:00,0820,41.73598175,-87.650150282
2016-01-03 16:00:00,0810,41.908309064,-87.730147821
2016-01-03 15:55:00,0560,41.733180967,-87.551333248
2016-01-03 15:51:00,0486,41.760364943,-87.672202118
2016-01-03 15:50:00,0484,41.863196881,-87.614817819
2016-01-03 15:50:00,1811,41.847697567,-87.626798422
2016-01-03 15:48:00,5000,41.984511774,-87.66591586
2016-01-03 15:40:00,0820,41.919607606,-87.675760141
2016-01-03 15:36:00,051A,41.808187634,-87.683866331
2016-01-03 15:35:00,0820,41.768236847,-87.722499097
2016-01-03 15:30:00,031A,41.873903718,-87.758354631
2016-01-03 15:30:00,0870,41.846801978,-87.623527134
2016-01-03 15:30:00,0820,41.746416644,-87.647558826
2016-01-03 15:30:00,0486,41.762302554,-87.599017921
2016-01-03 15:29:00,5000,41.88213835,-87.682600206
2016-01-03 15:15:00,4625,41.917198008,-87.765748176
2016-01-03 15:14:00,0820,41.735931109,-87.653642482
2016-01-03 15:12:00,0860,41.87992623,-87.627721389
2016-01-03 15:10:00,0484,41.895002822,-87.621454706
2016-01-03 15:10:00,0560,41.806581405,-87.703931246
2016-01-03 15:09:00,1330,41.78701723,-87.645505595
2016-01-03 15:06:00,0497,41.881915619,-87.736580102
2016-01-03 15:05:00,0486,41.947851514,-87.755396798
2016-01-03 15:00:00,2820,41.748809737,-87.603899033
2016-01-03 15:00:00,0910,41.890640967,-87.712512501
2016-01-03 15:00:00,0860,41.750490827,-87.654302474
2016-01-03 15:00:00,0460,41.765951018,-87.666276188
2016-01-03 15:00:00,4386,41.83360445,-87.643737405
2016-01-03 15:00:00,2024,41.898019213,-87.716396995
2016-01-03 15:00:00,4210,41.726345069,-87.64577581
2016-01-03 15:00:00,0820,41.880298781,-87.760742929
2016-01-03 15:00:00,0910,41.781732477,-87.593083923
2016-01-03 15:00:00,0810,41.754592961,-87.741528537
2016-01-03 15:00:00,0486,41.895533185,-87.754392187
2016-01-03 15:00:00,5000,41.870724666,-87.628597294
2016-01-03 15:00:00,031A,41.703230009,-87.628173505
2016-01-03 15:00:00,0910,41.781732477,-87.593083923
2016-01-03 15:00:00,1320,41.781870179,-87.597859754
2016-01-03 14:55:00,2826,41.752891383,-87.574790775
2016-01-03 14:55:00,0810,41.795511377,-87.59135947
2016-01-03 14:48:00,0553,41.765931787,-87.666272722
2016-01-03 14:45:00,1330,41.930966504,-87.78739692
2016-01-03 14:45:00,1310,41.895540733,-87.753169016
2016-01-03 14:45:00,143A,41.782389777,-87.650930154
2016-01-03 14:40:00,0810,41.910026323,-87.760572856
2016-01-03 14:40:00,0810,41.815418448,-87.66514317
2016-01-03 14:32:00,2028,41.797290282,-87.696647101
2016-01-03 14:30:00,0870,41.899410159,-87.624131266
2016-01-03 14:30:00,0910,41.841733088,-87.653889137
2016-01-03 14:30:00,1320,41.675158607,-87.62377637
2016-01-03 14:30:00,0820,41.951390788,-87.804783827
2016-01-03 14:28:00,031A,41.782425451,-87.650929776
2016-01-03 14:27:00,1310,41.74947481,-87.603616657
2016-01-03 14:27:00,0486,41.74947481,-87.603616657
2016-01-03 14:14:00,2820,41.880457334,-87.720737475
2016-01-03 14:12:00,1822,41.879170269,-87.75350806
2016-01-03 14:10:00,031A,41.722479637,-87.574474559
2016-01-03 14:05:00,0486,41.891905336,-87.755490053
2016-01-03 14:03:00,1320,41.76848852,-87.669424413
2016-01-03 14:00:00,0620,41.746692431,-87.665020786
2016-01-03 14:00:00,1320,41.732032138,-87.608408314
2016-01-03 14:00:00,1320,41.883175273,-87.741360696
2016-01-03 14:00:00,0890,41.878223912,-87.627130568
2016-01-03 14:00:00,0810,41.811253067,-87.7040946
2016-01-03 14:00:00,0610,41.94063008,-87.667016888
2016-01-03 14:00:00,0820,41.891990384,-87.611461502
2016-01-03 14:00:00,0560,41.885739108,-87.745773311
2016-01-03 14:00:00,2825,41.757040795,-87.641764883
2016-01-03 14:00:00,0820,41.820093065,-87.695757242
2016-01-03 14:00:00,1310,41.972532019,-87.720812102
2016-01-03 14:00:00,0820,41.778074844,-87.609528826
2016-01-03 13:50:00,1310,41.855167994,-87.625552607
2016-01-03 13:50:00,1822,41.791667538,-87.653593036
2016-01-03 13:50:00,0880,41.884483968,-87.628989611
2016-01-03 13:45:00,0320,41.7640148,-87.688120416
2016-01-03 13:43:00,1310,41.752114055,-87.605224922
2016-01-03 13:41:00,143A,41.773469988,-87.640701255
2016-01-03 13:40:00,0486,41.882994967,-87.768213948
2016-01-03 13:40:00,0520,41.934623625,-87.702596721
2016-01-03 13:40:00,1330,41.939800222,-87.661177785
2016-01-03 13:39:00,0560,41.907085617,-87.638469005
2016-01-03 13:30:00,0810,41.745522022,-87.589340925
2016-01-03 13:30:00,0870,41.892753031,-87.624193896
2016-01-03 13:30:00,1150,41.891694878,-87.626155832
2016-01-03 13:27:00,0486,41.945465336,-87.646517851
2016-01-03 13:20:00,031A,41.849417168,-87.699019025
2016-01-03 13:18:00,0560,41.853655999,-87.633178377
2016-01-03 13:17:00,0110,41.780155491,-87.586451255
2016-01-03 13:10:00,0486,41.971871521,-87.769172082
2016-01-03 13:10:00,1811,41.866215538,-87.721930788
2016-01-03 13:07:00,2826,41.725205402,-87.591385009
2016-01-03 13:06:00,0486,41.87836442,-87.763569276
2016-01-03 13:05:00,1320,41.868232071,-87.705059779
2016-01-03 13:05:00,031A,41.895652442,-87.697059472
2016-01-03 13:00:00,1310,41.961019184,-87.722190851
2016-01-03 13:00:00,0890,41.988410217,-87.670469347
2016-01-03 13:00:00,0610,41.939781743,-87.662710668
2016-01-03 13:00:00,0810,41.819027613,-87.665219378
2016-01-03 13:00:00,0890,41.890392468,-87.624109826
2016-01-03 13:00:00,0810,41.885729338,-87.625780935
2016-01-03 13:00:00,0820,41.777252901,-87.645939901
2016-01-03 13:00:00,0820,41.682680321,-87.651805332
2016-01-03 13:00:00,0820,41.863278754,-87.731199007
2016-01-03 12:49:00,0810,41.829983038,-87.609993757
2016-01-03 12:45:00,0486,41.875272573,-87.624251314
2016-01-03 12:44:00,0486,41.889894214,-87.722689315
2016-01-03 12:30:00,0334,41.865207022,-87.722704015
2016-01-03 12:30:00,1365,41.782675195,-87.698811963
2016-01-03 12:30:00,0460,41.78308511,-87.666054626
2016-01-03 12:30:00,0810,41.760097698,-87.622390606
2016-01-03 12:26:00,0486,41.865389918,-87.721490761
2016-01-03 12:20:00,0460,41.980435794,-87.886920464
2016-01-03 12:20:00,1320,41.688879146,-87.629391994
2016-01-03 12:15:00,0890,41.963147421,-87.687861744
2016-01-03 12:15:00,2092,41.895490776,-87.713156054
2016-01-03 12:15:00,0890,41.961801972,-87.653030492
2016-01-03 12:10:00,0486,41.999947341,-87.667244566
2016-01-03 12:00:00,0810,42.018953596,-87.693296191
2016-01-03 12:00:00,1310,42.012812575,-87.66449775
2016-01-03 12:00:00,1206,41.79290166,-87.751396529
2016-01-03 12:00:00,0630,41.767474984,-87.671172386
2016-01-03 12:00:00,0560,41.898406061,-87.696771345
2016-01-03 12:00:00,0820,41.884483968,-87.628989611
2016-01-03 12:00:00,5002,41.974275175,-87.81753948
2016-01-03 12:00:00,0890,41.896109944,-87.717554004
2016-01-03 12:00:00,0820,41.915657437,-87.63873242
2016-01-03 11:55:00,0860,41.862132355,-87.666264958
2016-01-03 11:50:00,2825,41.660978059,-87.63534273
2016-01-03 11:43:00,0560,41.763647371,-87.586265199
2016-01-03 11:43:00,0497,41.863663168,-87.717781003
2016-01-03 11:30:00,0486,41.834131937,-87.721850935
2016-01-03 11:30:00,1811,41.844969184,-87.647527682
2016-01-03 11:30:00,031A,41.900668881,-87.77289217
2016-01-03 11:30:00,0610,41.980015837,-87.763517247
2016-01-03 11:30:00,0560,41.752914486,-87.551222034
2016-01-03 11:25:00,1320,41.722189068,-87.595595619
2016-01-03 11:20:00,1330,41.736823619,-87.663089637
2016-01-03 11:15:00,1320,41.826255505,-87.672720743
2016-01-03 11:15:00,2090,41.990138101,-87.728441576
2016-01-03 11:14:00,1242,41.883500187,-87.627876698
2016-01-03 11:10:00,1345,41.890335781,-87.62961579
2016-01-03 11:05:00,1320,41.885384381,-87.629486511
2016-01-03 11:01:00,1330,41.702737032,-87.535974085
2016-01-03 11:00:00,1152,41.888438092,-87.624476665
2016-01-03 11:00:00,0486,41.873761627,-87.699545765
2016-01-03 11:00:00,1320,41.970089573,-87.725957925
2016-01-03 11:00:00,1153,41.894465726,-87.624241063
2016-01-03 11:00:00,5002,41.807528961,-87.618689997
2016-01-03 11:00:00,0486,41.742557462,-87.657167225
2016-01-03 11:00:00,0910,41.806122177,-87.664902332
2016-01-03 11:00:00,0580,41.740997762,-87.721639747
2016-01-03 11:00:00,0460,41.999679671,-87.681808677
2016-01-03 11:00:00,0460,41.839804007,-87.627964177
2016-01-03 11:00:00,1310,41.776048426,-87.590011073
2016-01-03 10:54:00,4625,41.893661858,-87.712923992
2016-01-03 10:45:00,0820,41.89200307,-87.628076963
2016-01-03 10:45:00,1330,41.910111995,-87.635669807
2016-01-03 10:40:00,0610,41.897861691,-87.715171692
2016-01-03 10:40:00,0820,41.819027613,-87.665219378
2016-01-03 10:35:00,1320,41.742974134,-87.605005736
2016-01-03 10:30:00,1330,41.882836073,-87.702393894
2016-01-03 10:30:00,0486,41.882379941,-87.665881802
2016-01-03 10:30:00,0890,41.888438092,-87.624476665
2016-01-03 10:30:00,4387,41.882836073,-87.702393894
2016-01-03 10:30:00,1320,41.885384381,-87.629486511
2016-01-03 10:30:00,0486,41.852054995,-87.670928419
2016-01-03 10:22:00,0486,41.98406193,-87.660778632
2016-01-03 10:20:00,0620,41.835182245,-87.680334949
2016-01-03 10:20:00,1310,41.83364771,-87.654686527
2016-01-03 10:20:00,0460,41.885888079,-87.627942238
2016-01-03 10:15:00,0620,41.773420504,-87.708658415
2016-01-03 10:00:00,0520,41.85484492,-87.681790438
2016-01-03 10:00:00,1152,41.925398449,-87.652311296
2016-01-03 10:00:00,1152,41.925398449,-87.652311296
2016-01-03 10:00:00,0560,41.920833997,-87.770742579
2016-01-03 09:57:00,0497,41.990675718,-87.720119523
2016-01-03 09:30:00,0486,41.759687972,-87.579218945
2016-01-03 09:30:00,1320,41.881150235,-87.687428095
2016-01-03 09:30:00,0486,41.854648663,-87.711230935
2016-01-03 09:17:00,0910,41.773453351,-87.706627131
2016-01-03 09:00:00,0810,41.8966234,-87.690563247
2016-01-03 09:00:00,0880,41.881703396,-87.626203588
2016-01-03 09:00:00,1360,41.830615654,-87.656142227
2016-01-03 09:00:00,0810,41.880147834,-87.668067894
2016-01-03 09:00:00,0820,41.81907346,-87.63464112
2016-01-03 09:00:00,2825,41.764829088,-87.671580805
2016-01-03 09:00:00,1150,41.894465726,-87.624241063
2016-01-03 09:00:00,2820,41.750243786,-87.622975754
2016-01-03 09:00:00,0620,41.865619065,-87.716616807
2016-01-03 09:00:00,1750,41.823125769,-87.602725951
2016-01-03 08:55:00,0486,41.899664378,-87.717674131
2016-01-03 08:40:00,0560,41.658711058,-87.603935931
2016-01-03 08:35:00,0560,41.905833996,-87.638427474
2016-01-03 08:34:00,1320,41.859984205,-87.729879008
2016-01-03 08:30:00,0820,41.903919035,-87.630396032
2016-01-03 08:30:00,1320,41.813985829,-87.655290305
2016-01-03 08:30:00,0610,41.95617889,-87.740604692
2016-01-03 08:30:00,0320,41.892241814,-87.748773155
2016-01-03 08:15:00,0420,41.999947341,-87.667244566
2016-01-03 08:00:00,0610,41.926012775,-87.752635786
2016-01-03 08:00:00,0486,41.734885649,-87.545776576
2016-01-03 08:00:00,1154,41.795180785,-87.653687935
2016-01-03 08:00:00,1121,41.691788999,-87.67971859
2016-01-03 08:00:00,2820,41.649590326,-87.545930884
2016-01-03 08:00:00,0810,41.921595072,-87.666829147
2016-01-03 07:40:00,0486,41.686271921,-87.632517658
2016-01-03 07:30:00,0860,41.892942019,-87.63262828
2016-01-03 07:25:00,502P,41.917346689,-87.766959355
2016-01-03 07:20:00,0910,41.916661471,-87.688547164
2016-01-03 07:00:00,5002,41.761521751,-87.563583242
2016-01-03 07:00:00,0320,41.759738866,-87.644576459
2016-01-03 06:19:00,0334,41.880762322,-87.771810281
2016-01-03 06:15:00,051A,41.753602854,-87.554387446
2016-01-03 06:00:00,0820,41.754940787,-87.604808155
2016-01-03 06:00:00,0530,41.979006297,-87.906463155
2016-01-03 06:00:00,0486,41.733285426,-87.545733841
2016-01-03 06:00:00,0610,41.902644676,-87.728008125
2016-01-03 05:53:00,0910,41.752828771,-87.551127789
2016-01-03 05:40:00,2820,41.837490202,-87.660840305
2016-01-03 05:30:00,0420,41.834785179,-87.649361078
2016-01-03 05:25:00,1310,41.772626204,-87.572805978
2016-01-03 05:25:00,0460,41.885655196,-87.647944724
2016-01-03 05:13:00,0610,41.799553224,-87.587894753
2016-01-03 04:48:00,0486,41.868242384,-87.703936225
2016-01-03 04:48:00,041A,41.893647318,-87.714297786
2016-01-03 04:45:00,0486,41.786420549,-87.692768911
2016-01-03 04:45:00,0820,41.833401881,-87.658142047
2016-01-03 04:45:00,1150,41.910962486,-87.662340099
2016-01-03 04:44:00,2826,41.988625037,-87.668230699
2016-01-03 04:43:00,0610,41.882786648,-87.706900228
2016-01-03 04:40:00,0313,41.762862598,-87.663731403
2016-01-03 04:35:00,1320,41.894044868,-87.746637454
2016-01-03 04:30:00,0860,41.880399914,-87.753008553
2016-01-03 04:30:00,1310,41.748703363,-87.651829389
2016-01-03 04:30:00,1310,41.745097591,-87.600159412
2016-01-03 04:30:00,0890,41.90393347,-87.629168941
2016-01-03 04:30:00,0820,41.866147972,-87.726784885
2016-01-03 04:20:00,1320,41.907679832,-87.633738224
2016-01-03 04:20:00,041A,41.873372456,-87.713212037
2016-01-03 04:20:00,1310,41.68794791,-87.618133164
2016-01-03 04:00:00,1320,41.900527561,-87.671088866
2016-01-03 04:00:00,0486,41.767599396,-87.688216464
2016-01-03 04:00:00,0820,41.893346855,-87.623478469
2016-01-03 04:00:00,0460,41.751537905,-87.581388592
2016-01-03 03:30:00,0820,41.84406172,-87.629080811
2016-01-03 03:30:00,1153,41.922655269,-87.636477531
2016-01-03 03:20:00,0320,41.889838995,-87.62960288
2016-01-03 03:10:00,0460,41.945473554,-87.649734122
2016-01-03 03:10:00,0820,41.924845962,-87.643883841
2016-01-03 03:08:00,0820,41.988894576,-87.704867826
2016-01-03 03:05:00,0610,41.751013358,-87.620948009
2016-01-03 03:02:00,0520,41.837639725,-87.635305243
2016-01-03 03:00:00,0810,41.946588278,-87.711120855
2016-01-03 03:00:00,0890,41.892461897,-87.628611816
2016-01-03 03:00:00,0870,41.90316534,-87.629210442
